ticker,rank,score,annualized_slope,r_squared,m1,m2,m3,m4,m5,m6,m7,m8,all_pass,close,sma50,sma150,sma200,dist_from_52w_high_pct,ret_5d,dist_from_10d_high,pullback
FAST,196,1.02,11.28,0.0907,False,False,True,True,False,False,True,False,False,43.98,45.18,43.3,44.33,-11.3,-0.86,-2.1,False
DOC,197,0.97,13.51,0.0721,True,False,True,True,True,False,True,True,False,19.56,17.13,16.97,17.01,-1.1,-0.51,-1.1,False
HPQ,198,0.83,13.39,0.0621,False,False,False,False,True,False,False,True,False,20.77,19.61,21.53,22.71,-26.5,-1.05,-8.4,True
PEP,199,0.73,12.55,0.0584,False,True,True,True,False,False,True,False,False,148.67,155.34,151.18,148.56,-12.0,-4.88,-5.6,False
CRWD,200,0.66,19.0,0.0345,True,True,False,False,True,True,True,True,False,579.95,439.18,463.48,459.81,0.0,14.68,0.0,False
AIG,201,0.57,7.97,0.0714,False,False,False,False,False,False,True,False,False,75.71,76.28,77.35,77.6,-12.0,-0.94,-3.9,False
MRK,202,0.57,10.07,0.057,True,True,True,True,False,True,True,False,False,113.41,115.75,106.52,100.21,-7.9,0.99,-0.1,False
CCI,203,0.45,8.66,0.0521,False,False,False,False,True,False,True,False,False,87.31,86.03,87.36,89.44,-20.6,-4.13,-4.6,True
FCX,204,0.41,13.0,0.0312,True,True,True,True,True,True,True,False,False,66.14,61.15,54.42,51.31,-6.0,9.12,-1.5,False
PANW,205,0.38,15.88,0.0242,True,False,False,False,True,True,True,True,False,238.21,174.0,183.37,185.34,0.0,21.21,0.0,False
NDSN,206,0.37,8.36,0.0437,True,True,True,True,True,True,True,False,False,280.28,274.72,259.71,249.88,-6.1,-1.36,-2.3,True
BALL,208,0.29,10.6,0.027,True,True,True,True,False,False,True,False,False,56.62,60.72,56.17,54.95,-16.2,-3.06,-7.7,False
NWS,209,0.23,9.62,0.024,True,False,False,False,True,False,True,True,False,30.08,28.86,28.99,30.05,-13.9,-2.5,-3.9,True
AWK,210,0.23,6.41,0.0356,False,False,False,False,False,False,True,False,False,125.98,132.5,130.81,132.58,-12.1,0.54,-1.3,False
TJX,211,0.2,4.88,0.0404,False,True,True,True,False,False,True,False,False,147.35,157.13,152.91,148.79,-10.7,-4.62,-6.0,False
NWSA,212,0.14,7.28,0.0187,False,False,False,False,True,False,True,True,False,26.25,25.2,25.41,26.38,-15.1,-2.92,-2.9,True
QCOM,213,0.13,14.3,0.0093,True,False,True,False,True,True,True,True,False,200.08,147.69,157.46,157.5,-15.8,-1.22,-15.8,True
CFG,215,0.09,6.07,0.0153,True,True,True,True,False,True,True,False,False,61.18,61.21,58.34,56.17,-9.5,-4.73,-6.8,False
ALGN,216,0.09,6.46,0.0138,False,True,False,True,False,False,True,False,False,160.53,175.71,163.8,157.1,-22.5,-4.67,-10.3,False
CI,217,0.09,4.62,0.0196,True,False,False,False,True,False,True,False,False,294.93,275.15,276.58,279.71,-10.4,3.83,-1.9,False
CHD,218,0.08,5.85,0.014,True,True,False,True,False,False,True,False,False,94.65,95.39,91.32,91.24,-10.1,0.82,-1.4,False
IFF,219,0.07,6.16,0.011,True,True,False,True,True,False,True,False,False,76.09,72.23,69.75,68.28,-8.2,-2.77,-8.2,True
VICI,220,0.05,3.22,0.0149,False,False,False,False,False,False,True,False,False,27.88,28.15,28.39,29.16,-14.0,-3.16,-3.6,False
HIG,221,0.02,2.37,0.0075,True,True,True,True,False,False,True,False,False,134.26,135.85,134.16,133.05,-6.1,1.2,-1.1,False
CINF,222,0.02,2.2,0.0111,True,True,True,True,True,False,True,False,False,165.31,162.03,161.4,159.09,-3.7,2.01,0.0,False
YUM,223,0.0,0.91,0.0014,False,True,True,True,False,False,True,False,False,150.63,157.81,153.59,151.55,-10.4,-4.21,-4.9,False
AVB,224,0.0,1.71,0.002,True,False,False,False,True,False,True,False,False,183.54,172.57,175.21,177.85,-8.7,-1.21,-2.0,True
MSCI,226,-0.0,-1.84,0.0019,True,True,True,True,True,False,True,True,False,569.69,563.32,562.92,562.12,-8.5,-3.17,-3.3,True
DAL,227,-0.0,-0.33,0.0,True,True,True,True,True,True,True,False,False,71.55,66.94,65.98,63.96,-4.8,-2.13,-2.4,True
GILD,228,0.0,0.96,0.0002,True,True,True,True,False,True,True,False,False,132.06,137.56,131.43,126.73,-14.8,-1.49,-3.1,False
PEG,229,-0.0,-0.14,0.0,False,False,False,False,False,False,True,False,False,77.75,81.04,80.84,81.12,-11.7,-0.1,-3.4,False
EXR,230,0.0,0.89,0.0006,True,True,False,True,True,False,True,False,False,142.19,139.09,137.28,137.14,-5.8,-0.75,-1.8,False
OMC,231,0.0,0.27,0.0,False,True,True,True,False,False,True,False,False,71.58,76.9,76.02,75.7,-15.7,-6.94,-7.8,False
ORCL,232,-0.0,-1.7,0.0003,False,False,False,False,True,True,False,True,False,195.61,162.96,190.62,208.76,-40.0,0.52,-0.2,False
KDP,233,-0.0,-1.27,0.0008,True,False,False,False,True,False,True,False,False,29.1,27.29,27.51,27.89,-15.2,2.03,-0.7,False
KEY,234,0.0,0.83,0.0003,True,True,True,True,True,True,True,False,False,21.08,20.79,20.0,19.53,-8.3,-2.81,-5.2,True
KVUE,235,-0.0,-0.75,0.0005,False,False,False,False,False,False,False,False,False,17.19,17.28,16.83,17.29,-25.6,-1.82,-1.8,False
MET,236,-0.0,-2.06,0.0019,True,False,True,False,True,False,True,False,False,79.18,73.57,75.88,76.29,-2.7,1.23,-0.6,False
HUM,237,-0.0,-4.95,0.0008,True,False,True,False,True,True,True,True,False,301.35,204.61,229.37,240.51,-2.3,21.94,-1.1,False
AMT,238,0.0,1.33,0.0016,False,False,False,False,False,False,True,False,False,170.5,177.24,177.84,182.0,-24.5,-5.16,-6.1,False
WM,239,0.0,1.3,0.0018,False,True,False,True,False,False,True,False,False,218.82,229.14,221.57,221.5,-10.9,-1.19,-4.3,False
ACGL,240,0.0,0.46,0.0003,False,True,True,True,False,False,True,False,False,93.46,95.32,94.13,93.17,-8.4,-1.12,-1.3,False
ES,241,-0.01,-1.94,0.0033,False,True,True,True,False,False,True,False,False,68.81,69.61,69.29,68.1,-8.8,2.64,-3.2,False
TMUS,242,-0.01,-2.56,0.0022,False,False,False,False,False,False,False,False,False,188.19,201.45,204.1,213.28,-26.4,-3.09,-4.0,False
HON,243,-0.01,-2.81,0.0032,True,True,False,True,False,False,True,False,False,217.72,224.97,213.46,210.1,-12.2,0.76,-0.6,False
RL,244,-0.01,-2.22,0.003,False,True,True,True,False,False,True,False,False,334.05,354.28,351.19,338.98,-14.2,-5.52,-10.2,False
BF-B,245,-0.01,-4.02,0.0031,False,False,False,False,False,False,False,False,False,26.09,26.32,27.27,27.51,-25.3,-4.71,-5.7,False
ELV,246,-0.02,-5.96,0.004,True,True,True,False,True,True,True,True,False,396.71,323.84,333.27,326.72,-1.8,6.38,-0.7,False
EA,247,-0.04,-1.38,0.027,False,True,True,False,False,True,True,False,False,200.78,201.76,201.84,195.04,-1.9,-0.03,-0.6,False
USB,248,-0.05,-4.38,0.0109,True,True,True,True,False,True,True,False,False,53.42,53.83,52.29,50.78,-11.1,-3.42,-5.1,False
CEG,249,-0.06,-6.54,0.0097,False,False,False,False,False,False,False,False,False,275.26,298.7,324.85,325.69,-31.7,-11.57,-14.7,False
AMGN,250,-0.06,-5.19,0.0123,False,True,True,True,False,True,True,False,False,336.23,348.77,337.41,323.66,-13.4,2.17,-0.1,False
CL,251,-0.07,-5.78,0.0115,True,True,False,True,True,False,True,False,False,88.84,85.97,83.49,82.94,-9.8,1.69,0.0,False
AIZ,252,-0.07,-4.61,0.0144,True,True,True,False,True,True,True,True,False,252.72,225.28,226.07,221.67,0.0,8.09,0.0,False
URI,253,-0.07,-8.14,0.008,True,False,True,False,True,True,True,True,False,972.96,820.09,848.13,867.55,-4.0,3.27,0.0,False
PNC,254,-0.12,-6.13,0.0197,True,True,True,True,True,False,True,False,False,213.45,212.91,206.39,203.18,-11.3,-2.66,-4.0,True
GS,255,-0.13,-7.04,0.0185,True,True,True,True,True,True,True,False,False,968.96,878.94,865.02,835.98,-0.2,4.65,0.0,False
JPM,256,-0.14,-5.64,0.0255,False,True,True,False,True,False,True,False,False,299.91,299.57,304.9,302.92,-9.9,-2.08,-4.8,True
TROW,257,-0.16,-8.62,0.019,True,False,True,False,True,False,True,True,False,102.41,94.66,98.19,99.16,-4.7,-1.14,-3.5,True
STZ,258,-0.19,-6.45,0.0292,False,False,False,True,False,False,False,False,False,140.61,152.05,146.18,146.83,-26.2,-6.42,-8.0,False
NRG,259,-0.19,-9.15,0.0207,False,True,False,False,False,False,False,False,False,134.72,152.67,158.98,158.32,-26.6,-5.03,-14.4,False
MAS,260,-0.2,-9.96,0.0197,True,False,True,False,True,False,True,False,False,68.26,65.29,66.19,67.44,-11.9,-5.1,-5.1,True
SNPS,261,-0.21,-11.49,0.0187,True,False,False,False,True,True,True,True,False,510.02,446.02,449.78,475.19,-21.0,0.96,-1.3,False
ITW,262,-0.26,-8.41,0.031,False,True,True,True,False,False,True,False,False,250.77,263.61,259.08,258.42,-15.8,-1.86,-3.7,False
MTB,263,-0.28,-7.78,0.0358,True,True,True,True,False,False,True,False,False,205.74,210.52,204.6,201.35,-13.0,-3.42,-5.4,False
PM,264,-0.39,-10.13,0.0382,True,True,False,True,True,True,True,False,False,191.86,166.23,163.22,162.43,0.0,12.13,0.0,False
EW,265,-0.39,-6.89,0.0562,False,True,True,False,False,False,True,False,False,81.34,81.61,82.22,81.23,-6.7,-1.72,-3.1,False
FITB,266,-0.42,-10.51,0.0397,True,True,True,True,False,True,True,False,False,47.7,47.73,46.82,45.87,-12.6,-3.97,-6.2,False
AES,267,-0.43,-10.21,0.0424,True,True,True,False,True,True,True,False,False,14.46,14.16,14.19,13.84,-15.3,1.19,0.0,False
HSY,268,-0.61,-14.44,0.042,False,True,True,True,False,False,True,False,False,190.32,202.06,195.05,192.06,-19.5,1.74,-2.7,False
PG,269,-0.68,-10.76,0.0634,False,False,False,False,False,False,True,False,False,142.71,145.44,146.87,148.12,-14.0,-2.29,-3.5,False
TFC,271,-0.71,-12.22,0.0584,False,True,True,True,False,False,True,False,False,47.13,47.46,47.34,46.4,-13.8,-4.25,-6.5,False
BAC,272,-0.76,-11.57,0.0654,False,True,True,False,False,False,True,False,False,49.85,50.53,52.04,51.23,-12.4,-5.5,-7.0,False
NEM,273,-0.77,-13.95,0.0549,True,True,True,True,True,True,True,False,False,116.33,111.88,105.43,97.85,-11.7,2.5,-3.6,False
LH,274,-0.77,-9.31,0.0826,False,False,True,False,False,False,True,False,False,254.02,264.95,266.21,267.82,-12.2,-1.56,-1.6,False
PH,275,-0.82,-11.19,0.0731,False,True,True,True,False,True,True,False,False,880.43,922.99,893.73,855.94,-13.7,-0.5,-2.2,False
PCAR,276,-0.87,-10.92,0.0801,False,True,True,True,False,False,True,False,False,112.6,118.46,112.9,108.84,-12.8,-0.96,-3.1,False
CPAY,277,-0.89,-13.29,0.0667,True,False,False,True,True,False,True,False,False,329.17,311.28,307.88,308.3,-7.6,7.66,-4.3,False
ZBH,278,-1.01,-13.74,0.0737,False,False,False,False,False,False,True,False,False,82.65,89.32,91.83,93.9,-22.7,-0.86,-0.9,False
AZO,279,-1.11,-11.89,0.0932,False,False,False,False,False,False,True,False,False,3379.52,3498.45,3629.88,3756.14,-22.4,-4.93,-6.0,False
COIN,280,-1.13,-23.69,0.0478,False,False,False,False,True,True,False,True,False,212.01,191.94,231.94,255.33,-49.5,9.87,-2.1,False
TXT,281,-1.29,-11.93,0.1083,True,True,True,True,True,False,True,False,False,91.54,90.8,88.98,87.06,-9.1,-0.05,-3.4,False
SYF,282,-1.35,-17.28,0.0779,False,True,True,False,True,False,True,False,False,71.26,70.68,74.13,73.63,-18.8,-3.7,-5.6,True
RF,283,-1.37,-14.02,0.0977,True,True,True,True,False,True,True,False,False,26.8,26.97,26.71,26.44,-12.6,-4.11,-5.0,False
DECK,284,-1.4,-16.92,0.083,False,False,False,False,False,False,False,False,False,94.97,102.91,100.98,103.18,-26.3,-7.54,-8.6,False
LII,285,-1.42,-16.14,0.0879,False,False,False,False,True,False,True,False,False,514.38,492.61,502.9,517.55,-22.0,-2.32,-5.0,True
UDR,286,-1.42,-11.86,0.1198,True,False,False,False,True,False,True,False,False,37.34,35.27,35.47,35.78,-7.8,1.11,-0.6,False
ORLY,287,-1.44,-10.38,0.1385,False,False,False,False,False,False,True,False,False,89.68,92.43,94.93,97.13,-16.8,-5.18,-7.2,False
CHRW,288,-1.49,-15.67,0.0951,False,True,True,True,False,True,True,False,False,159.78,172.79,165.76,155.66,-20.1,-6.76,-9.9,False
PKG,289,-1.53,-13.65,0.1122,True,True,True,True,True,False,True,False,False,220.1,213.99,211.87,210.15,-10.1,-1.49,-3.0,True
KMB,290,-1.54,-12.36,0.1246,False,False,False,False,False,False,False,False,False,96.67,98.21,102.3,107.9,-29.8,-2.9,-2.9,False
META,291,-1.59,-16.47,0.0967,False,False,False,False,False,False,True,False,False,618.43,622.72,646.86,672.99,-21.5,0.26,0.0,False
KHC,292,-1.74,-12.41,0.1399,False,False,False,False,True,False,True,False,False,23.31,22.63,23.48,24.06,-15.6,-1.4,-2.7,True
RSG,293,-1.8,-12.4,0.1452,False,False,False,False,False,False,True,False,False,208.68,214.08,214.62,218.1,-18.3,3.54,0.0,False
CDW,294,-1.88,-20.11,0.0933,False,False,False,False,False,False,False,False,False,102.16,123.34,133.36,140.72,-45.1,-7.3,-25.3,False
MCK,295,-2.09,-20.7,0.1011,False,True,True,True,False,False,True,False,False,747.23,854.43,850.46,813.84,-25.0,-1.0,-8.2,False
PYPL,296,-2.27,-26.08,0.087,False,False,False,False,False,False,False,True,False,45.04,46.83,54.23,57.76,-42.1,-2.55,-10.7,False
PPG,297,-2.3,-20.86,0.1104,False,True,False,True,False,False,True,False,False,105.92,106.15,106.11,106.08,-18.5,-2.13,-4.4,False
DHI,298,-2.32,-18.81,0.1234,False,False,True,False,False,False,True,False,False,139.36,144.53,149.49,153.33,-23.6,-4.53,-6.8,False
VST,299,-2.36,-17.09,0.1379,False,False,False,False,False,False,False,False,False,141.9,156.78,167.45,175.67,-34.7,-7.83,-11.8,False
BLK,300,-2.38,-17.93,0.133,True,False,False,False,True,False,True,False,False,1104.03,1010.42,1057.51,1072.64,-7.2,3.4,0.0,False
LHX,301,-2.38,-18.01,0.1322,False,True,True,True,False,True,True,False,False,307.62,341.26,320.98,310.28,-18.4,2.14,-1.8,False
LMT,302,-2.4,-23.95,0.1003,False,True,True,True,False,False,True,False,False,520.41,588.84,547.55,524.03,-23.1,1.56,-0.1,False
APH,303,-2.52,-21.07,0.1197,False,True,True,False,False,True,True,False,False,129.19,136.16,137.95,132.06,-22.1,-5.44,-9.2,False
NDAQ,304,-2.82,-20.62,0.1368,True,False,False,False,True,False,True,True,False,90.93,87.32,89.29,90.02,-9.7,2.17,-0.4,False
SMCI,305,-2.88,-31.88,0.0903,False,False,False,False,True,True,False,False,False,33.03,27.81,33.39,36.8,-45.6,-1.75,-6.6,True
PSKY,306,-2.99,-26.56,0.1125,False,False,False,False,False,False,False,False,False,10.11,10.38,12.53,13.29,-48.3,-6.04,-9.2,False
EXPE,307,-3.04,-28.4,0.1071,False,True,True,False,False,True,False,False,False,217.17,239.92,246.31,237.08,-27.8,-14.09,-14.1,False
TTWO,308,-3.48,-25.16,0.1382,True,False,False,False,True,False,True,True,False,242.41,209.42,228.6,231.49,-7.6,8.46,0.0,False
SW,309,-3.95,-24.68,0.16,False,False,False,False,False,False,True,False,False,40.02,40.47,40.33,41.17,-22.8,-3.87,-4.5,False
BA,310,-4.1,-23.87,0.1717,True,False,True,False,True,False,True,False,False,229.21,217.96,218.11,219.69,-9.1,-0.79,-4.7,False
TEL,311,-4.12,-22.85,0.18,False,True,True,False,False,True,True,False,False,206.69,212.57,224.25,220.44,-16.7,-1.6,-4.4,False
CMCSA,312,-4.24,-22.51,0.1883,False,False,False,True,False,False,True,False,False,25.17,28.26,27.72,28.17,-22.8,-4.08,-7.4,False
APO,313,-4.31,-31.17,0.1384,True,False,False,False,True,True,True,True,False,135.52,116.87,126.78,129.07,-12.1,6.05,0.0,False
FOXA,314,-4.33,-29.04,0.1491,True,True,True,False,True,False,True,True,False,65.32,61.27,64.19,62.81,-13.8,4.2,-3.5,False
CPT,315,-4.37,-16.26,0.2688,True,False,False,False,True,False,True,False,False,103.99,101.64,103.38,103.66,-9.5,-0.08,-1.3,False
IVZ,316,-4.51,-24.75,0.1824,True,True,True,False,True,True,True,True,False,27.73,24.8,25.22,24.31,-5.0,3.35,-2.3,False
V,317,-4.53,-17.44,0.2597,False,False,False,False,True,False,True,False,False,322.52,311.13,326.07,329.92,-12.9,0.59,-1.5,False
VMC,318,-4.78,-22.98,0.208,False,True,True,False,False,False,True,False,False,275.09,280.72,291.97,291.88,-16.6,-4.79,-7.5,False
WRB,319,-4.78,-15.0,0.3185,False,False,False,False,False,False,True,False,False,66.03,66.69,69.69,70.11,-14.4,-0.75,-0.8,False
SYY,320,-4.87,-26.95,0.1805,False,False,False,False,False,False,True,False,False,73.05,76.79,77.41,77.86,-19.3,0.23,-1.4,False
HSIC,321,-4.91,-18.37,0.2674,False,True,True,True,False,False,True,False,False,72.61,74.77,74.25,72.6,-12.9,2.99,-2.4,False
UPS,322,-4.92,-24.0,0.2049,False,True,True,True,False,False,True,False,False,98.42,100.83,100.17,95.81,-16.8,-1.68,-8.5,False
CHTR,323,-4.96,-38.18,0.13,False,False,False,False,False,False,False,False,False,148.0,204.36,213.39,226.81,-65.4,-7.64,-13.8,False
DRI,324,-5.02,-16.73,0.3001,True,False,False,True,False,False,True,False,False,194.61,197.46,192.52,193.73,-11.2,-0.29,-2.3,False
SJM,325,-5.29,-24.37,0.2171,False,False,False,False,True,False,True,False,False,100.2,98.35,101.45,102.84,-13.6,0.76,-0.7,False
EMR,326,-5.51,-23.2,0.2377,False,True,True,False,True,False,True,False,False,137.88,137.28,138.34,136.83,-14.4,-2.28,-6.8,True
FOX,327,-5.6,-30.44,0.1839,True,True,True,False,True,False,True,True,False,58.6,55.2,57.68,56.58,-13.1,3.72,-4.2,False
BRK-B,328,-5.8,-13.47,0.431,False,True,False,False,True,False,True,False,False,484.06,479.51,490.24,489.82,-5.9,1.89,-0.3,False
ICE,329,-5.81,-18.86,0.3082,False,False,False,False,False,False,True,False,False,155.72,159.08,159.11,162.8,-16.6,-0.25,-1.3,False
CAH,330,-5.92,-22.69,0.2607,False,True,True,True,False,True,True,False,False,194.38,206.45,202.93,189.96,-15.2,4.91,-1.4,False
MAA,331,-5.96,-17.73,0.3359,False,False,False,False,True,False,True,False,False,127.23,125.79,129.27,131.02,-18.5,-2.4,-2.4,True
NOC,332,-6.06,-32.42,0.187,False,True,True,True,False,False,False,False,False,548.65,653.38,629.73,618.0,-28.6,-0.66,-3.4,False
HCA,333,-6.1,-27.61,0.2209,False,True,True,False,False,True,True,False,False,432.7,477.83,479.93,459.95,-20.5,0.86,-0.6,False
PGR,334,-6.23,-14.63,0.426,False,False,False,False,False,False,False,False,False,196.88,201.08,206.44,212.41,-27.4,0.58,-1.2,False
REGN,335,-6.29,-17.55,0.3582,False,True,True,True,False,True,True,False,False,712.87,743.69,729.3,689.77,-12.1,0.53,-1.5,False
EXE,336,-6.33,-22.25,0.2844,False,True,False,False,False,False,True,False,False,96.7,102.2,106.24,104.22,-20.9,-0.74,-4.0,False
CVNA,337,-6.36,-42.23,0.1505,False,True,True,False,True,False,False,False,False,69.53,69.3,74.24,73.96,-27.3,-13.09,-13.1,True
GD,338,-6.44,-17.71,0.3639,False,True,True,False,False,False,True,False,False,340.62,343.0,344.01,337.86,-6.9,-2.05,-2.4,False
EXPD,339,-6.66,-23.04,0.2891,True,True,True,True,True,True,True,False,False,153.61,146.47,145.47,139.1,-6.9,1.15,-2.0,False
RTX,340,-6.74,-24.23,0.2782,False,True,True,True,False,True,True,False,False,175.68,191.39,186.2,179.03,-17.2,-0.62,-1.8,False
WBD,341,-7.24,-14.2,0.5097,True,True,True,True,False,True,True,False,False,27.12,27.32,26.23,23.37,-9.5,0.0,-0.5,False
MCD,342,-7.42,-23.85,0.3111,False,True,False,False,False,False,True,False,False,274.97,303.99,307.82,306.38,-18.9,-3.08,-4.1,False
GE,343,-7.46,-26.21,0.2846,False,True,True,False,False,True,True,False,False,291.54,297.4,304.87,298.98,-15.6,-3.66,-4.7,False
WY,344,-7.51,-22.76,0.33,False,False,False,False,False,False,True,False,False,23.35,24.08,23.94,24.15,-13.1,-1.48,-2.9,False
MSFT,345,-7.55,-30.06,0.2511,False,False,False,False,True,False,True,False,False,409.43,398.84,446.03,462.35,-24.2,-2.7,-2.7,True
UBER,346,-7.65,-26.01,0.2944,False,False,False,False,True,False,False,False,False,74.69,74.22,81.22,84.52,-25.4,-2.66,-5.7,True
SWK,347,-7.75,-32.48,0.2386,True,True,True,False,True,False,True,False,False,77.38,73.56,74.48,73.88,-14.9,-3.52,-4.6,True
GM,348,-7.89,-22.8,0.3459,True,True,True,True,True,True,True,False,False,77.75,76.1,75.84,71.14,-9.8,-0.84,-1.3,False
ADSK,349,-7.91,-27.59,0.2865,False,False,False,False,False,False,False,False,False,233.86,241.72,267.8,277.81,-28.4,-6.84,-6.8,False
APP,350,-8.28,-44.62,0.1855,False,True,True,False,True,True,False,True,False,485.16,448.21,532.1,530.91,-33.9,-2.75,-2.7,True
PHM,351,-8.59,-28.22,0.3045,False,False,True,False,False,False,True,False,False,113.87,120.55,123.79,125.14,-20.0,-2.53,-5.2,False
ECL,352,-8.92,-26.36,0.3385,False,False,False,False,False,False,True,False,False,248.88,266.54,271.25,271.29,-19.1,-2.99,-5.5,False
ZBRA,353,-8.96,-33.04,0.2712,False,False,False,False,True,False,True,False,False,258.1,219.65,244.41,261.87,-24.4,12.89,0.0,False
DIS,354,-8.96,-25.56,0.3506,False,False,False,False,True,False,True,False,False,105.42,101.07,106.46,108.57,-14.4,-2.98,-3.0,True
BDX,355,-9.21,-27.97,0.3293,False,True,True,False,False,False,True,False,False,144.47,154.74,155.35,153.19,-21.6,-5.74,-5.7,False
GPN,356,-9.37,-28.23,0.3319,False,False,False,False,False,False,True,False,False,67.33,69.44,74.79,77.29,-24.5,-3.99,-7.0,False
AON,357,-9.79,-21.06,0.4646,False,False,False,False,False,False,True,False,False,315.41,321.47,335.1,342.07,-15.8,0.58,-0.3,False
CRH,358,-9.99,-32.27,0.3095,False,True,True,False,False,False,True,False,False,107.63,109.94,117.04,115.5,-17.8,-4.44,-6.8,False
TSLA,359,-10.03,-31.5,0.3183,True,True,True,False,True,True,True,False,False,443.3,386.45,418.87,406.88,-9.5,7.65,-0.4,False
FDS,360,-10.23,-44.04,0.2322,False,False,False,False,False,False,False,False,False,199.86,218.3,248.71,272.84,-57.2,-10.77,-12.2,False
ROP,361,-10.87,-33.84,0.3211,False,False,False,False,False,False,False,False,False,317.95,351.83,398.86,428.47,-45.0,-9.79,-11.2,False
AMP,362,-10.9,-29.13,0.3743,False,False,False,False,True,False,True,False,False,472.04,453.97,471.35,477.63,-12.9,2.88,-0.7,False
ABBV,363,-10.93,-24.69,0.4428,False,True,True,False,True,False,True,False,False,210.77,209.2,218.19,215.63,-11.7,3.98,0.0,False
VRTX,364,-10.93,-24.19,0.452,True,True,False,False,True,False,True,False,False,450.41,445.12,447.29,434.82,-9.8,5.98,-0.6,False
INCY,365,-10.99,-25.57,0.4296,False,True,True,False,True,True,True,False,False,97.63,95.43,98.41,94.77,-11.7,-0.14,-2.7,False
MLM,366,-11.71,-29.49,0.3973,False,True,True,False,False,False,True,False,False,575.23,600.54,624.77,621.27,-18.7,-4.21,-6.5,False
RJF,367,-11.94,-30.09,0.3969,False,False,False,False,True,False,True,False,False,155.57,149.62,157.53,159.71,-10.9,1.33,-2.4,False
HBAN,368,-12.13,-30.74,0.3948,False,False,False,False,False,False,True,False,False,15.51,16.01,16.49,16.53,-18.7,-4.2,-6.8,False
BXP,369,-12.63,-37.93,0.3329,False,False,False,False,True,False,True,False,False,58.96,54.94,62.56,64.22,-22.8,-0.84,-1.5,False
PLTR,370,-12.98,-39.77,0.3262,False,False,False,False,False,False,False,False,False,133.73,144.78,161.17,163.48,-35.5,-2.42,-8.4,False
TKO,371,-13.43,-28.01,0.4796,False,True,True,False,False,False,True,False,False,192.5,192.8,196.58,194.22,-14.1,2.66,0.0,False
MRSH,372,-13.95,-24.61,0.5667,False,False,False,False,False,False,False,False,False,160.02,171.53,178.76,184.07,-30.6,-3.62,-4.7,False
MCO,373,-14.0,-35.95,0.3895,False,False,False,False,False,False,True,False,False,432.68,445.84,473.11,479.78,-19.6,-5.34,-5.3,False
AMCR,374,-14.07,-38.42,0.3663,False,False,False,False,False,False,True,False,False,38.59,40.04,41.84,41.98,-22.7,-3.33,-4.0,False
F,375,-14.31,-35.81,0.3995,True,True,True,False,True,True,True,True,False,14.48,11.99,12.66,12.29,0.0,20.38,0.0,False
HII,376,-14.69,-39.6,0.371,False,True,True,True,False,True,False,False,False,336.95,383.58,363.69,340.38,-25.7,7.06,-7.3,False
LUV,377,-14.94,-45.87,0.3257,False,True,True,False,False,True,False,False,False,39.33,39.8,39.98,37.81,-27.9,-4.98,-5.2,False
IR,378,-14.95,-37.73,0.3963,False,True,False,False,False,False,False,False,False,71.82,81.58,82.94,82.22,-27.3,-7.33,-8.7,False
FISV,379,-15.01,-35.28,0.4255,False,False,False,False,False,False,False,False,False,53.46,58.41,68.4,84.83,-72.0,-5.9,-14.9,False
PRU,380,-15.01,-32.96,0.4553,True,True,False,False,True,False,True,False,False,103.2,97.07,103.01,102.74,-11.9,3.78,0.0,False
SHW,381,-15.58,-31.52,0.4945,False,False,False,False,False,False,True,False,False,309.18,323.34,335.72,339.96,-17.2,-3.44,-4.5,False
MA,382,-15.83,-26.89,0.5888,False,False,False,False,False,False,True,False,False,489.94,503.13,532.64,543.89,-17.8,-2.2,-2.9,False
RCL,383,-15.95,-38.92,0.4099,False,False,False,False,False,False,False,False,False,265.38,272.37,283.58,294.11,-26.6,-5.52,-7.6,False
LVS,384,-16.16,-29.16,0.554,False,True,True,False,False,False,False,False,False,50.65,53.7,57.83,56.63,-26.3,-5.82,-5.8,False
BKNG,385,-16.46,-41.88,0.393,False,False,False,False,False,False,False,False,False,154.48,173.31,189.6,196.96,-33.2,-9.81,-9.8,False
KKR,386,-16.68,-49.85,0.3346,False,False,False,False,True,False,False,False,False,99.57,95.71,111.28,118.25,-34.3,-0.77,-4.0,False
TRMB,387,-16.73,-37.3,0.4484,False,False,False,False,False,False,False,False,False,55.76,65.71,72.52,74.78,-34.6,-9.85,-18.6,False
WYNN,388,-16.84,-32.71,0.5146,False,False,False,False,False,False,False,False,False,95.43,103.02,113.55,114.89,-28.1,-10.69,-11.3,False
FSLR,389,-17.19,-44.06,0.3901,True,True,True,False,True,True,True,False,False,231.62,200.42,230.57,223.86,-18.6,7.95,-1.3,False
BX,390,-17.37,-48.91,0.3551,False,False,False,False,True,False,False,False,False,122.46,116.61,134.05,142.55,-33.1,0.11,-2.2,False
WAT,391,-17.43,-46.03,0.3787,False,True,True,False,True,False,True,False,False,333.21,313.25,349.86,336.93,-19.2,-4.93,-6.2,True
BBY,392,-17.44,-30.54,0.5711,False,False,False,False,False,False,False,False,False,56.68,61.9,67.74,68.44,-30.6,-3.18,-5.6,False
CBRE,393,-18.11,-42.18,0.4294,False,False,True,False,False,False,True,False,False,132.45,140.52,152.5,154.25,-22.8,-9.71,-9.7,False
AXP,394,-18.75,-39.01,0.4806,False,True,True,False,True,False,True,False,False,312.77,310.86,340.41,334.83,-18.3,-1.86,-2.8,True
